Symbol,Strategy,Direction,Exit,Entry Date,Exit Date,Days Held,Entry $,Exit $,PnL $,PnL %
PLTR,NAKED_LONG,BULLISH,TIME,2023-07-24,2023-07-31,7,1314.55,1797.4,482.85,31.4
AVGO,NAKED_LONG,BEARISH,TIME,2023-07-24,2023-07-31,7,1632.51,1634.85,2.34,0.1
TQQQ,NAKED_LONG,BEARISH,TIME,2023-07-31,2023-08-07,7,1048.71,1051.19,2.48,0.2
SOXL,NAKED_LONG,BEARISH,TIME,2023-07-31,2023-08-07,7,959.87,896.58,-63.29,-4.1
AAPL,NAKED_LONG,BEARISH,TIME,2023-07-31,2023-08-07,7,3320.98,3285.4,-35.58,-1.1
NVDA,NAKED_LONG,BULLISH,TIME,2023-08-01,2023-08-07,6,1088.71,1094.01,5.31,0.3
SOXL,NAKED_LONG,BEARISH,TIME,2023-08-01,2023-08-07,6,961.19,898.06,-63.13,-4.1
MRVL,NAKED_LONG,BEARISH,TIME,2023-08-01,2023-08-07,6,1340.74,1371.98,31.24,2.0
AAPL,DIAGONAL,BULLISH,TIME,2023-08-07,2023-08-22,15,4001.09,3885.02,-116.08,-2.9
TSLA,DIAGONAL,BULLISH,TIME,2023-08-07,2023-08-22,15,6859.72,5809.48,-1050.24,-15.3
AAPL,NAKED_LONG,BEARISH,TIME,2023-08-22,2023-08-28,6,3239.74,3415.98,176.25,5.4
GOOGL,NAKED_LONG,BEARISH,TIME,2023-08-22,2023-08-28,6,2553.57,2404.0,-149.57,-5.9
TQQQ,NAKED_LONG,BEARISH,TIME,2023-08-28,2023-09-05,8,1502.08,1619.98,117.9,7.7
SOXL,NAKED_LONG,BEARISH,TIME,2023-08-28,2023-09-05,8,780.35,833.28,52.93,3.4
TQQQ,NAKED_LONG,BEARISH,TIME,2023-08-29,2023-09-05,7,1128.85,1081.25,-47.6,-3.1
IWM,DIAGONAL,BULLISH,TIME,2023-08-22,2023-09-06,15,3927.68,3949.85,22.18,0.6
COIN,NAKED_LONG,BULLISH,TIME,2023-09-05,2023-09-11,6,2366.94,2434.32,67.38,2.8
SOXL,NAKED_LONG,BULLISH,TIME,2023-09-06,2023-09-11,5,785.25,696.71,-88.54,-5.8
AMZN,NAKED_LONG,BULLISH,TIME,2023-09-06,2023-09-11,5,3022.86,3229.78,206.92,6.8
MRVL,DIAGONAL,BULLISH,TIME,2023-08-28,2023-09-12,15,1536.77,1409.56,-127.21,-8.3
SOXL,NAKED_LONG,BULLISH,TIME,2023-09-11,2023-09-18,7,1405.43,1256.37,-149.06,-9.7
TQQQ,NAKED_LONG,BEARISH,TIME,2023-09-11,2023-09-18,7,1074.3,1012.61,-61.68,-4.0
SOXL,NAKED_LONG,BULLISH,TIME,2023-09-12,2023-09-18,6,1320.51,1258.52,-61.99,-4.0
NVDA,NAKED_LONG,BULLISH,TIME,2023-09-12,2023-09-18,6,1130.0,1117.95,-12.05,-0.8
AVGO,CREDIT_SPREAD,BULLISH,TIME,2023-09-05,2023-09-20,15,497.45,314.87,182.58,11.9
MSFT,NAKED_LONG,BULLISH,TIME,2023-09-18,2023-09-25,7,7189.75,6889.71,-300.04,-4.2
NVDA,DIAGONAL,BULLISH,TIME,2023-09-11,2023-09-26,15,1214.42,964.95,-249.47,-16.2
TQQQ,NAKED_LONG,BEARISH,TIME,2023-09-25,2023-10-02,7,1319.03,1273.22,-45.81,-3.0
SOXL,NAKED_LONG,BEARISH,TIME,2023-09-25,2023-10-02,7,1049.19,1059.04,9.85,0.6
TQQQ,DIAGONAL,BULLISH,TIME,2023-09-20,2023-10-05,15,1535.01,1356.65,-178.35,-11.6
TQQQ,NAKED_LONG,BEARISH,TIME,2023-10-02,2023-10-09,7,1281.46,1440.23,158.77,10.3
HOOD,DIAGONAL,BULLISH,TIME,2023-09-25,2023-10-10,15,1357.53,1350.88,-6.64,-0.4
GDX,DIAGONAL,BULLISH,TIME,2023-09-25,2023-10-10,15,1240.26,1223.52,-16.74,-1.1
MU,DIAGONAL,BULLISH,TIME,2023-09-26,2023-10-11,15,1526.14,1599.97,73.83,4.8
TQQQ,NAKED_LONG,BEARISH,TIME,2023-10-09,2023-10-16,7,1451.64,1456.94,5.3,0.3
NET,DIAGONAL,BULLISH,TIME,2023-10-02,2023-10-17,15,1671.32,1802.45,131.13,7.8
COHR,DIAGONAL,BULLISH,TIME,2023-10-05,2023-10-20,15,803.84,795.45,-8.38,-0.5
MU,DIAGONAL,BULLISH,TIME,2023-10-10,2023-10-25,15,1616.8,1503.55,-113.25,-7.0
MSTR,DIAGONAL,BULLISH,TIME,2023-10-10,2023-10-25,15,858.07,1244.93,386.85,25.2
APP,DIAGONAL,BULLISH,TIME,2023-10-11,2023-10-26,15,1100.99,874.64,-226.35,-14.7
MSTR,NAKED_LONG,BEARISH,TIME,2023-10-25,2023-10-30,5,1275.93,1277.1,1.17,0.1
MU,DIAGONAL,BULLISH,TIME,2023-10-16,2023-10-31,15,1601.39,1471.5,-129.89,-8.1
TQQQ,DIAGONAL,BULLISH,TIME,2023-10-18,2023-11-02,15,1473.3,1500.59,27.28,1.8
TQQQ,DIAGONAL,BULLISH,TIME,2023-10-20,2023-11-06,17,1360.98,1550.89,189.91,12.4
TQQQ,NAKED_LONG,BEARISH,TIME,2023-11-02,2023-11-07,5,1527.75,1620.02,92.27,6.0
GDX,DIAGONAL,BULLISH,TIME,2023-10-25,2023-11-09,15,1295.69,1233.6,-62.08,-4.0
TQQQ,DIAGONAL,BULLISH,TIME,2023-10-26,2023-11-10,15,1304.77,1705.16,400.39,26.0
PLTR,DIAGONAL,BULLISH,PROFIT,2023-10-30,2023-11-10,11,1277.2,1977.42,700.22,45.5
TQQQ,NAKED_LONG,BEARISH,TIME,2023-11-06,2023-11-13,7,1051.26,1133.05,81.78,5.3
MRVL,NAKED_LONG,BULLISH,TIME,2023-11-07,2023-11-13,6,1220.97,1280.16,59.19,3.8
GDX,DIAGONAL,BULLISH,TIME,2023-10-31,2023-11-15,15,1266.01,1262.8,-3.22,-0.2
GDX,NAKED_LONG,BULLISH,TIME,2023-11-10,2023-11-15,5,1206.51,1274.96,68.45,4.5
GDX,NAKED_LONG,BULLISH,TIME,2023-11-13,2023-11-20,7,1197.14,1291.19,94.05,6.1
NVDA,NAKED_LONG,BEARISH,TIME,2023-11-13,2023-11-20,7,1156.37,1067.43,-88.94,-5.8
TQQQ,NAKED_LONG,BEARISH,TIME,2023-11-15,2023-11-20,5,1226.48,1211.44,-15.04,-1.0
SOXL,NAKED_LONG,BEARISH,TIME,2023-11-15,2023-11-20,5,843.49,854.63,11.14,0.7
PLTR,CREDIT_SPREAD,BULLISH,TIME,2023-11-09,2023-11-24,15,730.28,666.86,63.42,4.1
HOOD,DIAGONAL,BULLISH,TIME,2023-11-10,2023-11-27,17,1290.25,1256.3,-33.95,-2.2
TQQQ,NAKED_LONG,BEARISH,TIME,2023-11-20,2023-11-27,7,1219.06,995.47,-223.59,-14.5
SOXL,NAKED_LONG,BEARISH,TIME,2023-11-20,2023-11-27,7,861.6,715.67,-145.93,-9.5
AMZN,NAKED_LONG,BEARISH,TIME,2023-11-20,2023-11-27,7,3329.69,2787.03,-542.66,-16.3
NVDA,NAKED_LONG,BULLISH,TIME,2023-11-24,2023-11-29,5,1101.87,1104.28,2.41,0.2
TQQQ,NAKED_LONG,BULLISH,TIME,2023-11-27,2023-12-04,7,1079.88,1025.2,-54.68,-3.6
AAPL,NAKED_LONG,BULLISH,TIME,2023-11-27,2023-12-04,7,4145.43,4118.4,-27.03,-0.7
SOXL,NAKED_LONG,BULLISH,TIME,2023-11-28,2023-12-04,6,1377.53,1301.95,-75.58,-4.9
CLS,CREDIT_SPREAD,BULLISH,TIME,2023-11-21,2023-12-06,15,647.78,383.79,263.99,17.2
NVDA,NAKED_LONG,BULLISH,TIME,2023-12-04,2023-12-11,7,1043.76,1075.47,31.71,2.1
GOOGL,NAKED_LONG,BULLISH,TIME,2023-12-04,2023-12-11,7,2848.97,3007.95,158.98,5.6
QCOM,NAKED_LONG,BEARISH,TIME,2023-12-04,2023-12-11,7,2240.43,2340.02,99.59,4.4
SOXL,NAKED_LONG,BULLISH,TIME,2023-12-06,2023-12-11,5,1275.94,1548.94,273.0,17.8
SHOP,CREDIT_SPREAD,BULLISH,TIME,2023-11-29,2023-12-14,15,681.12,387.8,293.32,19.1
GOOGL,NAKED_LONG,BULLISH,TIME,2023-12-11,2023-12-18,7,3024.91,3065.23,40.31,1.3
TQQQ,NAKED_LONG,BEARISH,TIME,2023-12-11,2023-12-18,7,1431.95,1488.42,56.48,3.7
VRT,NAKED_LONG,BULLISH,TIME,2023-12-14,2023-12-19,5,1163.17,1199.97,36.8,2.4
LABU,DIAGONAL,BULLISH,PROFIT,2023-12-11,2023-12-22,11,2894.01,4179.24,1285.23,44.4
GDX,DIAGONAL,BULLISH,TIME,2023-12-11,2023-12-26,15,1353.9,1489.33,135.43,8.8
AAPL,NAKED_LONG,BULLISH,TIME,2023-12-18,2023-12-26,8,4275.28,4196.29,-78.99,-1.8
PLTR,NAKED_LONG,BULLISH,TIME,2023-12-18,2023-12-26,8,1514.89,1418.08,-96.81,-6.3
TQQQ,NAKED_LONG,BEARISH,TIME,2023-12-19,2023-12-26,7,1484.8,1597.68,112.87,7.3
AAPL,NAKED_LONG,BULLISH,TIME,2023-12-22,2023-12-27,5,4225.93,4205.05,-20.88,-0.5
MSTR,NAKED_LONG,BEARISH,TIME,2024-01-02,2024-01-08,6,2180.68,2050.18,-130.5,-5.9
TQQQ,DIAGONAL,BULLISH,TIME,2024-01-02,2024-01-17,15,1798.94,1786.71,-12.23,-0.6
SOXL,DIAGONAL,BULLISH,TIME,2024-01-02,2024-01-17,15,1915.43,1790.28,-125.15,-5.7
NVDA,DIAGONAL,BULLISH,TIME,2024-01-02,2024-01-17,15,1137.71,1313.09,175.39,7.9
TQQQ,DIAGONAL,BULLISH,TIME,2024-01-03,2024-01-18,15,1746.67,1889.85,143.18,6.5
MSTR,DIAGONAL,BULLISH,TIME,2024-01-08,2024-01-23,15,2011.29,1489.84,-521.45,-23.6
TQQQ,DIAGONAL,BULLISH,TIME,2024-01-17,2024-02-01,15,1855.56,2022.93,167.36,7.6
LABU,DIAGONAL,BULLISH,TIME,2024-01-17,2024-02-01,15,4451.33,3789.82,-661.52,-14.9
LABU,DIAGONAL,BULLISH,TIME,2024-01-18,2024-02-02,15,4251.37,3650.79,-600.58,-14.1
TQQQ,NAKED_LONG,BEARISH,TIME,2024-02-02,2024-02-07,5,2061.9,2035.84,-26.07,-1.2
SOXL,NAKED_LONG,BEARISH,TIME,2024-02-02,2024-02-07,5,1110.57,1138.75,28.17,1.3
AAPL,NAKED_LONG,BEARISH,TIME,2024-02-07,2024-02-12,5,3377.75,3358.32,-19.43,-0.6
MU,DIAGONAL,BULLISH,TIME,2024-02-01,2024-02-16,15,1985.88,1802.27,-183.61,-8.3
MRVL,DIAGONAL,BULLISH,TIME,2024-02-01,2024-02-16,15,1731.02,1565.26,-165.76,-7.5
SHOP,DIAGONAL,BULLISH,TIME,2024-02-01,2024-02-16,15,1887.77,2497.33,609.56,27.6
LABU,NAKED_LONG,BEARISH,TIME,2024-02-12,2024-02-20,8,4373.7,4872.36,498.67,11.4
SOXL,DIAGONAL,BULLISH,TIME,2024-02-16,2024-03-04,17,1166.22,1634.11,467.89,21.2
NVDA,DIAGONAL,BULLISH,TIME,2024-02-16,2024-03-04,17,1750.35,2470.62,720.26,32.6
APP,DIAGONAL,BEARISH,TIME,2024-02-16,2024-03-04,17,2529.87,2206.31,-323.56,-12.8
TQQQ,DIAGONAL,BULLISH,TIME,2024-02-20,2024-03-06,15,2184.51,2340.42,155.91,7.1
SOXL,DIAGONAL,BULLISH,TIME,2024-02-20,2024-03-06,15,1128.83,1695.5,566.67,25.7
AAPL,NAKED_LONG,BULLISH,TIME,2024-03-04,2024-03-11,7,3832.86,3778.06,-54.8,-1.4
GOOGL,DIAGONAL,BULLISH,TIME,2024-03-04,2024-03-19,15,3074.17,3390.19,316.02,10.3
GDX,DIAGONAL,BEARISH,TIME,2024-03-06,2024-03-21,15,1988.66,1816.19,-172.47,-7.8
COHR,DIAGONAL,BULLISH,TIME,2024-03-07,2024-03-22,15,1713.66,1626.49,-87.17,-3.9
TQQQ,DIAGONAL,BEARISH,TIME,2024-03-07,2024-03-22,15,1742.86,1493.15,-249.72,-11.3
TQQQ,DIAGONAL,BULLISH,TIME,2024-03-11,2024-03-26,15,1640.93,1547.47,-93.46,-4.2
SHOP,NAKED_LONG,BULLISH,TIME,2024-03-22,2024-03-27,5,1839.68,1814.1,-25.58,-1.2
SOXL,DIAGONAL,BULLISH,TIME,2024-03-19,2024-04-03,15,1606.67,1521.12,-85.54,-3.9
TQQQ,DIAGONAL,BEARISH,TIME,2024-03-19,2024-04-03,15,1682.23,1330.09,-352.14,-16.0
AMD,CREDIT_SPREAD,BULLISH,TIME,2024-03-21,2024-04-05,15,886.69,636.94,249.75,11.3
LABU,CREDIT_SPREAD,BULLISH,TIME,2024-03-22,2024-04-08,17,1012.22,682.0,330.22,15.0
TQQQ,CREDIT_SPREAD,BULLISH,TIME,2024-03-26,2024-04-10,15,854.42,529.8,324.62,14.7
NVDA,DIAGONAL,BULLISH,TIME,2024-03-27,2024-04-11,15,2431.54,2122.44,-309.1,-12.7
TQQQ,NAKED_LONG,BEARISH,TIME,2024-04-08,2024-04-15,7,1965.08,1966.75,1.67,0.1
NVDA,DIAGONAL,BULLISH,TIME,2024-04-03,2024-04-18,15,2347.38,2023.04,-324.34,-13.8
MU,DIAGONAL,BULLISH,TIME,2024-04-05,2024-04-22,17,3683.02,2858.47,-824.55,-22.4
AVGO,DIAGONAL,BULLISH,TIME,2024-04-10,2024-04-25,15,3131.29,3075.46,-55.82,-1.8
SHOP,DIAGONAL,BULLISH,TIME,2024-04-11,2024-04-26,15,1685.08,1658.67,-26.41,-1.2
TQQQ,DIAGONAL,BULLISH,TIME,2024-04-15,2024-04-30,15,2155.73,2157.62,1.89,0.1
TQQQ,DIAGONAL,BULLISH,TIME,2024-04-18,2024-05-03,15,2005.78,2362.4,356.62,16.2
ANET,DIAGONAL,BULLISH,TIME,2024-04-22,2024-05-07,15,1640.51,1794.29,153.78,7.0
LABU,DIAGONAL,BULLISH,TIME,2024-04-25,2024-05-10,15,2660.83,3105.36,444.53,16.7
SOXL,DIAGONAL,BEARISH,TIME,2024-04-26,2024-05-13,17,1617.64,1526.61,-91.03,-4.1
TQQQ,DIAGONAL,BULLISH,TIME,2024-05-01,2024-05-16,15,2200.04,2464.59,264.56,12.0
DASH,DIAGONAL,BULLISH,TIME,2024-05-03,2024-05-20,17,3033.8,2963.97,-69.83,-2.3
NET,CREDIT_SPREAD,BULLISH,TIME,2024-05-07,2024-05-22,15,939.55,801.23,138.32,6.3
LABU,DIAGONAL,BULLISH,TIME,2024-05-10,2024-05-28,18,3232.16,3149.7,-82.47,-2.6
AMD,CREDIT_SPREAD,BULLISH,TIME,2024-05-13,2024-05-28,15,739.14,652.48,86.66,3.9
TQQQ,DIAGONAL,BULLISH,TIME,2024-05-17,2024-06-03,17,1616.53,1413.19,-203.34,-9.2
ANET,DIAGONAL,BULLISH,TIME,2024-05-20,2024-06-04,15,2045.79,1822.88,-222.91,-10.1
AVGO,DIAGONAL,BULLISH,TIME,2024-05-22,2024-06-06,15,3412.38,3251.73,-160.65,-4.7
SOXL,NAKED_LONG,BULLISH,TIME,2024-06-03,2024-06-10,7,1381.43,1637.97,256.54,11.6
SOXL,NAKED_LONG,BULLISH,TIME,2024-06-04,2024-06-10,6,1335.75,1640.68,304.93,13.8
SNOW,NAKED_LONG,BULLISH,TIME,2024-06-06,2024-06-11,5,3185.1,3088.03,-97.07,-3.0
NOW,CREDIT_SPREAD,BULLISH,TIME,2024-05-28,2024-06-12,15,572.35,605.77,-33.42,-1.5
WDAY,CREDIT_SPREAD,BULLISH,TIME,2024-05-28,2024-06-12,15,757.49,622.22,135.27,6.1
TSLA,NAKED_LONG,BULLISH,TIME,2024-06-10,2024-06-17,7,4292.46,4789.95,497.49,11.6
TSLA,NAKED_LONG,BULLISH,TIME,2024-06-11,2024-06-17,6,4213.72,4796.0,582.28,13.8
APP,NAKED_LONG,BULLISH,TIME,2024-06-12,2024-06-17,5,1817.67,1875.11,57.43,2.6
AMD,NAKED_LONG,BULLISH,TIME,2024-06-17,2024-06-24,7,3837.14,3924.49,87.35,2.3
TQQQ,NAKED_LONG,BEARISH,TIME,2024-06-17,2024-06-24,7,1594.72,1567.28,-27.45,-1.2
CRM,CREDIT_SPREAD,BULLISH,TIME,2024-06-12,2024-06-27,15,900.57,850.15,50.42,2.3
TQQQ,NAKED_LONG,BULLISH,TIME,2024-06-24,2024-07-01,7,1733.09,1765.24,32.15,1.5
VRT,DIAGONAL,BULLISH,TIME,2024-06-17,2024-07-02,15,2627.85,2567.92,-59.93,-2.3
CRDO,CREDIT_SPREAD,BULLISH,TIME,2024-06-17,2024-07-02,15,1072.05,811.92,260.14,11.8
MSTR,NAKED_LONG,BULLISH,TIME,2024-07-02,2024-07-08,6,4129.29,3939.76,-189.53,-4.6
SOXL,DIAGONAL,BULLISH,TIME,2024-06-24,2024-07-09,15,1800.51,1911.85,111.34,5.0
NVDA,DIAGONAL,BULLISH,TIME,2024-06-24,2024-07-09,15,3333.33,3456.72,123.39,3.7
SOXL,DIAGONAL,BULLISH,TIME,2024-06-27,2024-07-12,15,1769.12,2011.38,242.26,11.0
APP,NAKED_LONG,BULLISH,TIME,2024-07-08,2024-07-15,7,2110.52,2157.23,46.71,2.1
GOOGL,NAKED_LONG,BULLISH,TIME,2024-07-09,2024-07-15,6,4175.92,4138.1,-37.82,-0.9
SHOP,NAKED_LONG,BULLISH,TIME,2024-07-09,2024-07-15,6,1550.39,1478.49,-71.9,-3.3
MU,CREDIT_SPREAD,BULLISH,TIME,2024-07-01,2024-07-16,15,867.04,689.74,177.3,8.0
TQQQ,NAKED_LONG,BEARISH,TIME,2024-07-15,2024-07-22,7,1856.41,1958.04,101.64,4.6
SOXL,NAKED_LONG,BEARISH,TIME,2024-07-15,2024-07-22,7,2129.21,2409.92,280.71,12.7
MU,CREDIT_SPREAD,BULLISH,TIME,2024-07-08,2024-07-23,15,848.69,578.34,270.35,12.2
SNOW,NAKED_LONG,BEARISH,TIME,2024-07-22,2024-07-29,7,2889.71,2871.9,-17.81,-0.6
AMZN,DIAGONAL,BULLISH,TIME,2024-07-15,2024-07-30,15,4448.93,4042.29,-406.64,-9.1
NVDA,DIAGONAL,BULLISH,TIME,2024-07-16,2024-07-31,15,3525.22,3629.63,104.41,3.0
PLTR,DIAGONAL,BULLISH,TIME,2024-07-22,2024-08-06,15,2065.69,2220.17,154.48,7.0
HOOD,DIAGONAL,BULLISH,TIME,2024-07-23,2024-08-07,15,1791.99,1567.9,-224.09,-10.2
NET,DIAGONAL,BULLISH,TIME,2024-07-29,2024-08-13,15,1930.96,2171.11,240.15,10.9
SOXL,DIAGONAL,BULLISH,TIME,2024-07-30,2024-08-14,15,1651.79,1794.71,142.92,6.5
NVDA,DIAGONAL,BULLISH,TIME,2024-07-30,2024-08-14,15,3006.65,3878.31,871.66,29.0
GOOGL,DIAGONAL,BEARISH,TIME,2024-07-31,2024-08-15,15,3698.14,3327.65,-370.49,-10.0
MU,DIAGONAL,BULLISH,TIME,2024-08-06,2024-08-21,15,2622.95,3193.81,570.85,21.8
TQQQ,DIAGONAL,BEARISH,TIME,2024-08-13,2024-08-28,15,1265.08,1084.64,-180.44,-8.2
SOXL,DIAGONAL,BEARISH,TIME,2024-08-13,2024-08-28,15,2240.35,1948.64,-291.71,-13.0
TQQQ,DIAGONAL,BEARISH,TIME,2024-08-14,2024-08-29,15,1224.76,1035.33,-189.43,-8.6
TQQQ,DIAGONAL,BEARISH,TIME,2024-08-15,2024-08-30,15,1358.46,1021.58,-336.88,-15.3
NVDA,DIAGONAL,BEARISH,TIME,2024-08-15,2024-08-30,15,4609.54,3454.51,-1155.04,-25.1
CLS,DIAGONAL,BULLISH,TIME,2024-08-21,2024-09-05,15,1658.16,1241.61,-416.55,-18.9
GOOGL,DIAGONAL,BULLISH,TIME,2024-08-28,2024-09-12,15,3739.55,3485.7,-253.85,-6.8
TQQQ,CREDIT_SPREAD,BULLISH,TIME,2024-08-29,2024-09-13,15,964.39,794.82,169.57,7.7
COIN,DIAGONAL,BULLISH,TIME,2024-08-30,2024-09-16,17,5692.34,4630.34,-1062.0,-18.7
SHOP,DIAGONAL,BULLISH,TIME,2024-09-05,2024-09-20,15,1791.09,1899.75,108.66,4.9
WDAY,CREDIT_SPREAD,BULLISH,TIME,2024-09-12,2024-09-27,15,787.07,58.0,729.07,33.0
TQQQ,DIAGONAL,BEARISH,TIME,2024-09-12,2024-09-27,15,2191.56,2061.66,-129.9,-5.9
WDAY,CREDIT_SPREAD,BULLISH,TIME,2024-09-13,2024-09-30,17,772.56,45.7,726.86,32.9
NVDA,CREDIT_SPREAD,BULLISH,TIME,2024-09-16,2024-10-01,15,828.05,583.16,244.89,11.1
AMZN,CREDIT_SPREAD,BULLISH,TIME,2024-09-16,2024-10-01,15,465.87,278.45,187.42,8.5
HOOD,DIAGONAL,BULLISH,TIME,2024-09-20,2024-10-07,17,1820.13,1707.0,-113.13,-5.1
CIEN,NAKED_LONG,BEARISH,TIME,2024-10-02,2024-10-07,5,1530.68,1455.15,-75.53,-3.4
SOXL,CREDIT_SPREAD,BULLISH,TIME,2024-09-30,2024-10-15,15,1187.05,906.96,280.09,12.7
AMD,CREDIT_SPREAD,BULLISH,TIME,2024-09-30,2024-10-15,15,792.03,561.83,230.2,10.4
SOXL,DIAGONAL,BULLISH,TIME,2024-10-01,2024-10-16,15,1292.18,1241.15,-51.03,-2.3
AMZN,DIAGONAL,BULLISH,TIME,2024-10-01,2024-10-16,15,4307.43,4144.04,-163.38,-3.8
QCOM,DIAGONAL,BULLISH,TIME,2024-10-07,2024-10-22,15,3789.0,3852.0,62.99,1.7
NVDA,NAKED_LONG,BEARISH,TIME,2024-10-17,2024-10-22,5,3056.37,3165.23,108.85,3.6
AMD,DIAGONAL,BULLISH,TIME,2024-10-15,2024-10-30,15,4089.39,4077.16,-12.23,-0.3
TQQQ,DIAGONAL,BULLISH,TIME,2024-10-16,2024-10-31,15,1894.2,1787.97,-106.23,-4.8
SOXL,DIAGONAL,BULLISH,TIME,2024-10-16,2024-10-31,15,1283.58,1058.45,-225.12,-10.2
PLTR,DIAGONAL,BULLISH,PROFIT,2024-10-30,2024-11-05,6,2200.91,3242.77,1041.86,47.2
SOXL,DIAGONAL,BULLISH,TIME,2024-10-22,2024-11-06,15,1210.08,1228.28,18.2,0.8
MU,DIAGONAL,BULLISH,TIME,2024-10-22,2024-11-06,15,3180.9,2847.6,-333.3,-10.5
NVDA,NAKED_LONG,BEARISH,TIME,2024-11-05,2024-11-11,6,3097.02,3307.13,210.11,6.8
TQQQ,NAKED_LONG,BEARISH,TIME,2024-11-06,2024-11-11,5,2068.06,2190.73,122.67,5.6
SOXL,NAKED_LONG,BEARISH,TIME,2024-11-06,2024-11-11,5,1361.73,1324.4,-37.34,-1.7
SHOP,NAKED_LONG,BEARISH,PROFIT,2024-11-11,2024-11-12,1,1802.97,3476.35,1673.37,75.8
CLS,DIAGONAL,BULLISH,TIME,2024-10-30,2024-11-14,15,2186.37,2435.9,249.53,11.3
TQQQ,DIAGONAL,BULLISH,TIME,2024-10-31,2024-11-15,15,1861.52,2066.03,204.51,9.3
NVDA,DIAGONAL,BULLISH,TIME,2024-10-31,2024-11-15,15,3348.45,3412.59,64.14,1.9
NVDA,NAKED_LONG,BULLISH,TIME,2024-11-11,2024-11-18,7,3619.53,3338.81,-280.71,-7.8
NVDA,NAKED_LONG,BULLISH,TIME,2024-11-18,2024-11-25,7,3362.8,3409.88,47.08,1.4
SOXL,DIAGONAL,BULLISH,TIME,2024-11-11,2024-11-26,15,1239.31,972.48,-266.82,-12.1
TQQQ,DIAGONAL,BULLISH,TIME,2024-11-12,2024-11-27,15,1127.26,1060.55,-66.71,-3.0
TQQQ,DIAGONAL,BULLISH,TIME,2024-11-14,2024-11-29,15,1106.18,1025.58,-80.6,-3.7
TQQQ,DIAGONAL,BULLISH,TIME,2024-11-15,2024-12-02,17,2152.98,2120.29,-32.69,-1.5
GOOGL,DIAGONAL,BULLISH,TIME,2024-11-15,2024-12-02,17,3987.13,3949.08,-38.05,-1.0
NVDA,NAKED_LONG,BULLISH,TIME,2024-11-25,2024-12-02,7,3438.59,3384.21,-54.37,-1.6
AMD,NAKED_LONG,BULLISH,TIME,2024-11-27,2024-12-02,5,3200.95,3341.11,140.16,4.4
TQQQ,NAKED_LONG,BEARISH,TIME,2024-12-02,2024-12-09,7,2071.34,1931.29,-140.05,-6.3
NVDA,NAKED_LONG,BEARISH,TIME,2024-12-02,2024-12-09,7,3103.8,3039.89,-63.91,-2.1
AAPL,NAKED_LONG,BEARISH,TIME,2024-12-02,2024-12-09,7,4103.64,4228.63,124.99,3.0
MSTR,CREDIT_SPREAD,BULLISH,TIME,2024-11-26,2024-12-11,15,790.66,788.86,1.8,0.1
MU,DIAGONAL,BULLISH,TIME,2024-11-29,2024-12-16,17,2568.12,2740.81,172.69,6.7
NVDA,NAKED_LONG,BULLISH,TIME,2024-12-09,2024-12-16,7,3380.81,3215.91,-164.9,-4.9
AMD,NAKED_LONG,BULLISH,TIME,2024-12-09,2024-12-16,7,3156.57,3029.06,-127.51,-4.0
MSTR,CREDIT_SPREAD,BULLISH,TIME,2024-12-02,2024-12-17,15,847.39,728.62,118.77,5.4
NVDA,NAKED_LONG,BULLISH,TIME,2024-12-16,2024-12-23,7,3240.88,3375.74,134.86,4.2
AMD,NAKED_LONG,BULLISH,TIME,2024-12-16,2024-12-23,7,3051.09,3052.61,1.52,0.0
NVDA,NAKED_LONG,BULLISH,TIME,2024-12-17,2024-12-23,6,3200.86,3379.4,178.55,5.6
VRT,CREDIT_SPREAD,BULLISH,TIME,2024-12-09,2024-12-24,15,892.85,579.26,313.58,14.2
SNOW,CREDIT_SPREAD,BULLISH,TIME,2024-12-11,2024-12-26,15,1055.03,554.95,500.09,22.7
GDX,CREDIT_SPREAD,BULLISH,TIME,2024-12-16,2024-12-31,15,721.4,444.21,277.19,12.6
SOXL,NAKED_LONG,BEARISH,TIME,2024-12-26,2024-12-31,5,1139.36,987.67,-151.69,-6.9
TQQQ,DIAGONAL,BULLISH,TIME,2025-01-02,2025-01-17,15,2314.9,2472.55,157.65,4.9
AAPL,DIAGONAL,BULLISH,TIME,2025-01-02,2025-01-17,15,5425.05,5137.66,-287.39,-5.3
MSFT,DIAGONAL,BULLISH,TIME,2025-01-02,2025-01-17,15,9292.35,9419.86,127.51,1.4
SOXL,NAKED_LONG,BEARISH,TIME,2025-01-17,2025-01-22,5,2421.95,2329.16,-92.79,-2.9
AVGO,NAKED_LONG,BEARISH,TIME,2025-01-17,2025-01-22,5,5659.71,5062.07,-597.63,-10.6
AMAT,NAKED_LONG,BEARISH,TIME,2025-01-17,2025-01-22,5,4163.85,3999.35,-164.5,-4.0
SHOP,DIAGONAL,BULLISH,TIME,2025-01-17,2025-02-03,17,2779.85,3016.28,236.43,7.4
TSLA,DIAGONAL,BULLISH,TIME,2025-01-22,2025-02-06,15,12724.35,9576.8,-3147.56,-24.7
TSLA,NAKED_LONG,BULLISH,TIME,2025-02-06,2025-02-11,5,9776.29,8874.46,-901.83,-9.2
TQQQ,DIAGONAL,BULLISH,TIME,2025-02-03,2025-02-18,15,2387.69,2362.07,-25.62,-0.8
TSLA,NAKED_LONG,BULLISH,TIME,2025-02-11,2025-02-18,7,8935.9,9141.41,205.5,2.3
