Symbol,Strategy,Direction,Exit,Entry Date,Exit Date,Days Held,Entry $,Exit $,PnL $,PnL %
AAPL,NAKED_LONG,BULLISH,TIME,2021-05-26,2021-06-01,6,5307.5,5170.25,-137.25,-2.5
GDX,NAKED_LONG,BULLISH,TIME,2021-05-27,2021-06-01,5,4803.86,4730.01,-73.86,-1.3
TQQQ,DIAGONAL,BULLISH,TIME,2021-05-18,2021-06-02,15,4983.19,5246.91,263.73,4.8
AAPL,DIAGONAL,BULLISH,TIME,2021-05-19,2021-06-03,15,5277.9,5052.81,-225.09,-4.1
AAPL,NAKED_LONG,BULLISH,TIME,2021-06-01,2021-06-07,6,5186.13,5179.77,-6.35,-0.1
AMD,NAKED_LONG,BEARISH,TIME,2021-06-01,2021-06-07,6,5144.82,5245.03,100.21,1.8
MU,NAKED_LONG,BEARISH,TIME,2021-06-01,2021-06-07,6,3892.95,3929.52,36.56,0.7
MSFT,NAKED_LONG,BULLISH,TIME,2021-06-03,2021-06-08,5,4976.75,5093.77,117.01,2.1
VRT,NAKED_LONG,BEARISH,TIME,2021-06-03,2021-06-08,5,5261.43,5384.97,123.54,2.2
COHR,DIAGONAL,BULLISH,TIME,2021-05-25,2021-06-09,15,3726.53,3230.39,-496.13,-9.0
TQQQ,NAKED_LONG,BEARISH,TIME,2021-06-07,2021-06-14,7,5319.14,4511.52,-807.62,-14.6
NVDA,NAKED_LONG,BEARISH,TIME,2021-06-07,2021-06-14,7,5170.52,4727.72,-442.8,-8.0
SOXL,NAKED_LONG,BULLISH,TIME,2021-06-08,2021-06-14,6,4892.8,4378.35,-514.44,-9.3
AMD,NAKED_LONG,BULLISH,TIME,2021-06-08,2021-06-14,6,5174.96,5104.01,-70.95,-1.3
SOXL,NAKED_LONG,BULLISH,TIME,2021-06-09,2021-06-14,5,4844.33,4384.47,-459.85,-8.3
GDX,NAKED_LONG,BULLISH,TIME,2021-06-14,2021-06-21,7,5369.34,4942.14,-427.21,-7.7
TQQQ,NAKED_LONG,BEARISH,TIME,2021-06-14,2021-06-21,7,5192.79,5025.8,-166.99,-3.0
SOXL,NAKED_LONG,BEARISH,TIME,2021-06-14,2021-06-21,7,4738.86,4353.98,-384.88,-7.0
NVDA,NAKED_LONG,BEARISH,TIME,2021-06-14,2021-06-21,7,5146.81,5335.58,188.77,3.4
MSTR,DIAGONAL,BULLISH,TIME,2021-06-07,2021-06-22,15,4547.88,5497.88,950.0,17.2
NVDA,NAKED_LONG,BULLISH,TIME,2021-06-21,2021-06-28,7,5342.95,5688.0,345.05,6.2
AMZN,NAKED_LONG,BULLISH,TIME,2021-06-21,2021-06-28,7,3573.54,3574.49,0.96,0.0
MU,NAKED_LONG,BULLISH,TIME,2021-06-21,2021-06-28,7,5115.85,5482.29,366.44,6.6
SHOP,NAKED_LONG,BEARISH,TIME,2021-06-21,2021-06-28,7,3389.25,3382.39,-6.86,-0.1
VRT,NAKED_LONG,BULLISH,TIME,2021-06-28,2021-07-06,8,5022.08,5150.47,128.39,2.3
GDX,NAKED_LONG,BULLISH,TIME,2021-06-28,2021-07-06,8,5525.71,5540.0,14.29,0.3
GOOGL,NAKED_LONG,BEARISH,TIME,2021-06-28,2021-07-06,8,4686.77,4826.61,139.84,2.5
MU,NAKED_LONG,BEARISH,TIME,2021-06-28,2021-07-06,8,3708.77,3793.9,85.13,1.5
MSTR,DIAGONAL,BULLISH,TIME,2021-06-22,2021-07-07,15,3817.44,4534.18,716.74,12.9
IWM,NAKED_LONG,BULLISH,TIME,2021-07-06,2021-07-12,6,4416.62,4434.78,18.16,0.3
TSLA,NAKED_LONG,BULLISH,TIME,2021-07-06,2021-07-12,6,4896.87,5202.91,306.04,5.5
TQQQ,NAKED_LONG,BEARISH,TIME,2021-07-06,2021-07-12,6,5339.97,5446.36,106.39,1.9
NVDA,NAKED_LONG,BEARISH,TIME,2021-07-06,2021-07-12,6,5304.2,5368.73,64.54,1.2
SOXL,NAKED_LONG,BULLISH,TIME,2021-07-07,2021-07-12,5,5456.42,5870.57,414.15,7.5
AMZN,NAKED_LONG,BULLISH,TIME,2021-07-12,2021-07-19,7,3928.47,3763.2,-165.27,-3.0
CRM,NAKED_LONG,BULLISH,TIME,2021-07-12,2021-07-19,7,4962.79,4833.64,-129.15,-2.3
ADBE,NAKED_LONG,BULLISH,TIME,2021-07-12,2021-07-19,7,12498.07,12388.54,-109.53,-0.9
TQQQ,NAKED_LONG,BEARISH,TIME,2021-07-12,2021-07-19,7,5468.21,5051.34,-416.88,-7.5
MSTR,DIAGONAL,BULLISH,TIME,2021-07-06,2021-07-21,15,4690.07,3548.99,-1141.08,-20.6
SHOP,NAKED_LONG,BEARISH,TIME,2021-07-19,2021-07-26,7,3319.81,3820.75,500.94,9.0
NET,NAKED_LONG,BEARISH,TIME,2021-07-19,2021-07-26,7,4333.99,5036.94,702.94,12.7
CRM,NAKED_LONG,BULLISH,TIME,2021-07-26,2021-08-02,7,5063.55,4917.13,-146.42,-2.6
TQQQ,NAKED_LONG,BEARISH,TIME,2021-07-26,2021-08-02,7,5087.9,4908.57,-179.33,-3.2
TQQQ,DIAGONAL,BULLISH,TIME,2021-07-19,2021-08-03,15,5231.76,5680.57,448.81,8.1
AAPL,DIAGONAL,BULLISH,TIME,2021-07-19,2021-08-03,15,2946.15,3012.35,66.19,1.2
MSFT,DIAGONAL,BULLISH,TIME,2021-07-19,2021-08-03,15,5515.4,5676.16,160.76,2.9
SOXL,NAKED_LONG,BEARISH,TIME,2021-08-02,2021-08-09,7,4338.81,4181.83,-156.97,-2.8
SOXL,DIAGONAL,BULLISH,TIME,2021-07-27,2021-08-11,15,4532.27,4883.43,351.16,6.3
SOXL,NAKED_LONG,BULLISH,TIME,2021-08-09,2021-08-16,7,5200.2,4493.86,-706.34,-12.8
TQQQ,NAKED_LONG,BULLISH,TIME,2021-08-11,2021-08-16,5,5010.39,4950.48,-59.91,-1.1
TQQQ,DIAGONAL,BULLISH,TIME,2021-08-02,2021-08-17,15,5049.4,4803.49,-245.91,-4.4
META,DIAGONAL,BULLISH,TIME,2021-08-03,2021-08-18,15,7852.24,7684.87,-167.36,-2.1
QCOM,DIAGONAL,BULLISH,TIME,2021-08-03,2021-08-18,15,3008.13,2772.41,-235.72,-4.3
TSLA,NAKED_LONG,BULLISH,TIME,2021-08-16,2021-08-23,7,5158.58,5495.06,336.48,6.1
SHOP,NAKED_LONG,BULLISH,TIME,2021-08-16,2021-08-23,7,3366.22,3141.54,-224.68,-4.1
TQQQ,NAKED_LONG,BEARISH,TIME,2021-08-23,2021-08-30,7,5307.27,5594.38,287.11,5.2
SOXL,NAKED_LONG,BEARISH,TIME,2021-08-23,2021-08-30,7,5124.82,5201.09,76.27,1.4
SOXL,DIAGONAL,BULLISH,TIME,2021-08-17,2021-09-01,15,4483.94,4617.84,133.9,2.4
TQQQ,DIAGONAL,BULLISH,TIME,2021-08-18,2021-09-02,15,4845.43,5531.57,686.15,12.4
SOXL,DIAGONAL,BULLISH,TIME,2021-08-18,2021-09-02,15,5086.22,5815.73,729.52,13.2
NVDA,DIAGONAL,BULLISH,TIME,2021-08-18,2021-09-02,15,5307.75,6643.22,1335.48,24.1
CRM,NAKED_LONG,BULLISH,TIME,2021-08-30,2021-09-07,8,5511.12,5495.87,-15.25,-0.3
TQQQ,NAKED_LONG,BEARISH,TIME,2021-08-30,2021-09-07,8,4820.98,4804.63,-16.35,-0.3
SOXL,NAKED_LONG,BULLISH,TIME,2021-09-01,2021-09-07,6,4719.87,4779.73,59.86,1.1
MSFT,NAKED_LONG,BULLISH,TIME,2021-09-02,2021-09-07,5,5994.17,5968.17,-26.0,-0.4
TSLA,NAKED_LONG,BULLISH,TIME,2021-09-02,2021-09-07,5,5548.11,5652.13,104.02,1.9
TQQQ,NAKED_LONG,BEARISH,TIME,2021-09-07,2021-09-13,6,4832.44,4661.95,-170.49,-3.1
AAPL,NAKED_LONG,BEARISH,TIME,2021-09-07,2021-09-13,6,3047.05,2987.39,-59.65,-1.1
AMD,DIAGONAL,BULLISH,TIME,2021-09-02,2021-09-17,15,5064.31,4427.73,-636.58,-11.5
MSFT,DIAGONAL,BULLISH,TIME,2021-09-07,2021-09-22,15,6002.7,5922.77,-79.93,-1.3
MU,DIAGONAL,BULLISH,TIME,2021-09-07,2021-09-22,15,5073.04,4547.39,-525.65,-9.5
SHOP,NAKED_LONG,BEARISH,TIME,2021-09-17,2021-09-22,5,3220.34,3133.14,-87.2,-1.6
SOXL,DIAGONAL,BULLISH,TIME,2021-09-08,2021-09-23,15,4745.92,4833.48,87.56,1.6
TQQQ,NAKED_LONG,BEARISH,TIME,2021-09-22,2021-09-27,5,5411.82,5439.55,27.73,0.5
TQQQ,DIAGONAL,BULLISH,TIME,2021-09-13,2021-09-28,15,4777.09,4430.03,-347.06,-6.3
AMZN,DIAGONAL,BULLISH,TIME,2021-09-13,2021-09-28,15,3604.67,3435.87,-168.8,-3.0
ANET,DIAGONAL,BULLISH,TIME,2021-09-22,2021-10-07,15,5077.93,5376.84,298.91,5.4
META,DIAGONAL,BULLISH,TIME,2021-09-22,2021-10-07,15,7427.3,7175.94,-251.37,-3.4
GDX,DIAGONAL,BULLISH,TIME,2021-09-23,2021-10-08,15,4973.5,4825.07,-148.42,-2.7
SOXL,DIAGONAL,BULLISH,TIME,2021-09-27,2021-10-12,15,4864.81,4304.68,-560.13,-10.1
TQQQ,NAKED_LONG,BEARISH,TIME,2021-10-07,2021-10-12,5,5305.12,5022.64,-282.49,-5.1
SOXL,NAKED_LONG,BEARISH,TIME,2021-10-07,2021-10-12,5,5359.5,4827.96,-531.55,-9.6
NVDA,NAKED_LONG,BEARISH,TIME,2021-10-07,2021-10-12,5,5043.01,4887.43,-155.58,-2.8
TQQQ,DIAGONAL,BULLISH,TIME,2021-09-28,2021-10-13,15,5399.34,5542.08,142.74,2.6
QCOM,NAKED_LONG,BULLISH,TIME,2021-10-08,2021-10-13,5,4804.83,4751.03,-53.8,-1.0
TSLA,NAKED_LONG,BEARISH,TIME,2021-10-12,2021-10-18,6,5562.06,5839.65,277.59,5.0
AVGO,NAKED_LONG,BULLISH,TIME,2021-10-13,2021-10-18,5,4673.81,4860.8,186.98,3.4
MU,NAKED_LONG,BULLISH,TIME,2021-10-13,2021-10-18,5,5511.24,5567.45,56.21,1.0
MU,NAKED_LONG,BULLISH,TIME,2021-10-18,2021-10-25,7,4185.24,4251.81,66.57,1.2
IWM,NAKED_LONG,BULLISH,TIME,2021-10-18,2021-10-25,7,4422.04,4482.82,60.79,1.1
TQQQ,DIAGONAL,BULLISH,TIME,2021-10-12,2021-10-27,15,4853.27,5082.74,229.47,4.1
SOXL,DIAGONAL,BULLISH,TIME,2021-10-12,2021-10-27,15,4498.26,4573.4,75.14,1.4
NVDA,DIAGONAL,BULLISH,TIME,2021-10-12,2021-10-27,15,5423.31,6159.55,736.24,13.3
AAPL,NAKED_LONG,BULLISH,TIME,2021-10-25,2021-11-01,7,3026.04,3009.54,-16.5,-0.3
AMD,NAKED_LONG,BEARISH,TIME,2021-10-25,2021-11-01,7,2923.48,2665.42,-258.05,-4.7
SOXL,NAKED_LONG,BULLISH,TIME,2021-10-27,2021-11-01,5,4684.04,5079.97,395.93,7.2
SHOP,NAKED_LONG,BULLISH,TIME,2021-10-27,2021-11-01,5,3130.42,3708.9,578.48,10.4
ANET,DIAGONAL,BULLISH,TIME,2021-10-18,2021-11-02,15,5366.26,8932.5,3566.24,64.4
AAPL,NAKED_LONG,BULLISH,TIME,2021-11-01,2021-11-08,7,3014.76,3043.03,28.27,0.5
CRWD,NAKED_LONG,BULLISH,TIME,2021-11-01,2021-11-08,7,6456.93,6843.69,386.76,6.0
TQQQ,NAKED_LONG,BEARISH,TIME,2021-11-01,2021-11-08,7,5104.14,5290.82,186.68,3.4
SOXL,NAKED_LONG,BEARISH,TIME,2021-11-01,2021-11-08,7,5429.58,7001.3,1571.72,28.4
CRWD,NAKED_LONG,BULLISH,TIME,2021-11-02,2021-11-08,6,6405.97,6851.08,445.11,6.9
META,DIAGONAL,BULLISH,TIME,2021-10-27,2021-11-11,15,7284.58,7260.45,-24.14,-0.3
NOW,NAKED_LONG,BULLISH,TIME,2021-11-08,2021-11-15,7,2952.3,2932.39,-19.91,-0.4
SOXL,NAKED_LONG,BEARISH,TIME,2021-11-08,2021-11-15,7,5303.14,5683.12,379.98,6.9
AVGO,NAKED_LONG,BEARISH,TIME,2021-11-08,2021-11-15,7,5104.35,5131.79,27.44,0.5
TQQQ,NAKED_LONG,BULLISH,TIME,2021-11-09,2021-11-15,6,5289.29,5349.28,59.99,1.1
AAPL,NAKED_LONG,BULLISH,TIME,2021-11-11,2021-11-16,5,2995.6,3052.16,56.57,1.0
MSTR,NAKED_LONG,BULLISH,TIME,2021-11-15,2021-11-22,7,4231.53,3679.39,-552.14,-10.0
MSTR,NAKED_LONG,BULLISH,TIME,2021-11-16,2021-11-22,6,4121.42,3684.34,-437.08,-7.9
AVGO,NAKED_LONG,BEARISH,TIME,2021-11-16,2021-11-22,6,5153.91,5150.93,-2.98,-0.1
TSLA,DIAGONAL,BULLISH,TIME,2021-11-08,2021-11-23,15,10881.48,11047.99,166.51,1.5
MU,NAKED_LONG,BEARISH,TIME,2021-11-22,2021-11-29,7,3797.67,3995.47,197.8,3.6
GOOGL,CREDIT_SPREAD,BULLISH,TIME,2021-11-16,2021-12-01,15,1643.89,708.73,935.16,16.9
DASH,DIAGONAL,BULLISH,TIME,2021-11-16,2021-12-01,15,7013.82,5219.87,-1793.96,-25.6
AVGO,DIAGONAL,BULLISH,TIME,2021-11-22,2021-12-07,15,5432.01,5844.04,412.03,7.4
TQQQ,DIAGONAL,BULLISH,TIME,2021-11-23,2021-12-08,15,4761.19,5629.5,868.31,15.7
SOXL,DIAGONAL,BULLISH,TIME,2021-11-23,2021-12-08,15,3818.83,4665.93,847.09,15.3
TQQQ,NAKED_LONG,BEARISH,TIME,2021-12-08,2021-12-13,5,4993.31,4758.29,-235.01,-4.2
SHOP,DIAGONAL,BULLISH,TIME,2021-11-29,2021-12-14,15,4479.36,3344.51,-1134.85,-20.5
TQQQ,DIAGONAL,BULLISH,TIME,2021-12-01,2021-12-16,15,4996.85,5531.16,534.31,9.7
SOXL,DIAGONAL,BULLISH,TIME,2021-12-01,2021-12-16,15,4181.95,4336.31,154.36,2.8
ZS,DIAGONAL,BULLISH,TIME,2021-12-07,2021-12-22,15,9849.42,10838.96,989.54,10.0
AAPL,DIAGONAL,BEARISH,TIME,2021-12-08,2021-12-23,15,3888.94,3930.07,41.13,0.7
NVDA,DIAGONAL,BULLISH,TIME,2021-12-13,2021-12-28,15,5057.9,5191.25,133.35,2.4
TQQQ,DIAGONAL,BULLISH,TIME,2021-12-14,2021-12-29,15,5499.01,6114.97,615.96,11.1
DASH,DIAGONAL,BULLISH,TIME,2021-12-16,2021-12-31,15,4265.07,3706.74,-558.33,-10.1
QCOM,NAKED_LONG,BEARISH,TIME,2022-01-03,2022-01-10,7,3871.42,3621.79,-249.63,-3.4
MRVL,NAKED_LONG,BEARISH,TIME,2022-01-03,2022-01-10,7,6670.02,5908.51,-761.51,-10.4
SOXL,NAKED_LONG,BEARISH,TIME,2022-01-03,2022-01-10,7,6075.79,4887.06,-1188.73,-16.3
MSFT,DIAGONAL,BULLISH,TIME,2022-01-03,2022-01-18,15,7269.46,6432.71,-836.75,-11.5
SHOP,DIAGONAL,BULLISH,TIME,2022-01-03,2022-01-18,15,7176.52,6043.29,-1133.23,-15.5
CRWD,DIAGONAL,BULLISH,TIME,2022-01-03,2022-01-18,15,5017.86,4321.94,-695.92,-9.5
AMZN,DIAGONAL,BULLISH,TIME,2022-01-10,2022-01-25,15,7020.01,6256.72,-763.29,-10.5
AMD,DIAGONAL,BULLISH,TIME,2022-01-10,2022-01-25,15,3797.29,2756.18,-1041.11,-14.3
AVGO,DIAGONAL,BULLISH,TIME,2022-01-18,2022-02-02,15,6077.85,6741.87,664.02,9.1
SNOW,DIAGONAL,BULLISH,TIME,2022-01-18,2022-02-02,15,7457.88,7393.33,-64.56,-0.9
VRT,DIAGONAL,BULLISH,TIME,2022-01-18,2022-02-02,15,7097.35,6797.79,-299.55,-4.1
NVDA,DIAGONAL,BULLISH,TIME,2022-01-25,2022-02-09,15,7175.75,9477.61,2301.86,31.6
AAPL,DIAGONAL,BULLISH,TIME,2022-01-25,2022-02-09,15,6733.23,7744.3,1011.08,13.9
CRM,CREDIT_SPREAD,BULLISH,TIME,2022-02-02,2022-02-17,15,2883.38,2090.6,792.77,10.9
WDAY,CREDIT_SPREAD,BULLISH,TIME,2022-02-02,2022-02-17,15,2731.67,2025.09,706.58,9.7
TQQQ,DIAGONAL,BEARISH,TIME,2022-02-02,2022-02-17,15,6075.99,5106.28,-969.72,-13.3
TQQQ,DIAGONAL,BEARISH,TIME,2022-02-09,2022-02-24,15,6308.13,4938.19,-1369.93,-18.8
SOXL,DIAGONAL,BEARISH,TIME,2022-02-09,2022-02-24,15,5420.04,4148.47,-1271.58,-17.4
TQQQ,DIAGONAL,BULLISH,TIME,2022-02-17,2022-03-04,15,6641.4,5430.86,-1210.54,-16.6
AAPL,DIAGONAL,BULLISH,TIME,2022-02-17,2022-03-04,15,3876.56,3447.09,-429.48,-5.9
MSFT,DIAGONAL,BULLISH,TIME,2022-02-17,2022-03-04,15,6603.7,6334.14,-269.56,-3.7
NET,DIAGONAL,BEARISH,TIME,2022-02-24,2022-03-11,15,4992.38,3954.12,-1038.27,-14.2
CRWD,DIAGONAL,BEARISH,TIME,2022-02-24,2022-03-11,15,6470.59,7365.95,895.36,12.3
NVDA,DIAGONAL,BULLISH,TIME,2022-03-04,2022-03-21,17,7060.46,7783.38,722.92,9.9
AAPL,DIAGONAL,BULLISH,TIME,2022-03-04,2022-03-21,17,7073.26,7340.58,267.33,3.7
GDX,DIAGONAL,BEARISH,TIME,2022-03-04,2022-03-21,17,7022.94,6358.52,-664.42,-9.1
CRWD,DIAGONAL,BEARISH,TIME,2022-03-11,2022-03-28,17,8019.51,7655.19,-364.32,-4.5
MU,CREDIT_SPREAD,BULLISH,TIME,2022-03-21,2022-04-05,15,3288.17,2422.94,865.24,11.9
NVDA,DIAGONAL,BEARISH,TIME,2022-03-21,2022-04-05,15,6385.43,5672.23,-713.2,-9.8
AAPL,DIAGONAL,BEARISH,TIME,2022-03-21,2022-04-05,15,3879.9,3732.59,-147.31,-2.0
AVGO,DIAGONAL,BEARISH,TIME,2022-03-28,2022-04-12,15,6057.21,4642.07,-1415.15,-19.4
TQQQ,DIAGONAL,BEARISH,TIME,2022-03-29,2022-04-13,15,6451.21,4055.44,-2395.78,-32.9
AAPL,NAKED_LONG,BEARISH,TIME,2022-04-13,2022-04-18,5,6803.27,6695.37,-107.9,-1.5
GDX,DIAGONAL,BULLISH,TIME,2022-04-05,2022-04-20,15,6677.06,6629.12,-47.94,-0.7
IWM,CREDIT_SPREAD,BULLISH,TIME,2022-04-05,2022-04-20,15,2077.77,982.51,1095.27,15.0
TQQQ,CREDIT_SPREAD,BULLISH,TIME,2022-04-06,2022-04-21,15,3537.95,2483.68,1054.27,14.5
AAPL,CREDIT_SPREAD,BULLISH,TIME,2022-04-18,2022-05-03,15,2093.56,1657.02,436.54,6.0
NET,CREDIT_SPREAD,BULLISH,TIME,2022-04-20,2022-05-05,15,3296.46,2281.24,1015.22,13.9
MSFT,DIAGONAL,BEARISH,TIME,2022-04-20,2022-05-05,15,6337.09,6606.57,269.48,3.7
GDX,DIAGONAL,BULLISH,TIME,2022-04-25,2022-05-10,15,7266.34,6343.21,-923.13,-12.7
AMZN,DIAGONAL,BULLISH,TIME,2022-05-03,2022-05-18,15,3692.73,3320.41,-372.31,-5.1
CRWD,DIAGONAL,BULLISH,TIME,2022-05-05,2022-05-20,15,5435.07,5400.91,-34.15,-0.5
NVDA,DIAGONAL,BULLISH,TIME,2022-05-06,2022-05-23,17,6840.52,6576.63,-263.89,-3.6
GDX,DIAGONAL,BULLISH,TIME,2022-05-10,2022-05-25,15,6599.73,6687.68,87.95,1.2
GDX,DIAGONAL,BULLISH,TIME,2022-05-18,2022-06-02,15,7101.6,7700.39,598.78,8.2
MSFT,DIAGONAL,BULLISH,TIME,2022-05-20,2022-06-06,17,6365.2,5924.55,-440.64,-6.0
AVGO,DIAGONAL,BULLISH,TIME,2022-05-23,2022-06-07,15,6748.11,6733.55,-14.56,-0.2
GOOGL,DIAGONAL,BULLISH,TIME,2022-05-25,2022-06-09,15,5355.4,5351.53,-3.87,-0.1
CRM,DIAGONAL,BEARISH,TIME,2022-06-03,2022-06-21,18,5558.69,4837.72,-720.97,-9.9
MSFT,CREDIT_SPREAD,BULLISH,TIME,2022-06-06,2022-06-21,15,2166.18,1524.66,641.51,8.8
AMD,CREDIT_SPREAD,BULLISH,TIME,2022-06-07,2022-06-22,15,3213.49,2154.26,1059.23,14.5
AAPL,CREDIT_SPREAD,BULLISH,TIME,2022-06-09,2022-06-24,15,2817.55,2121.58,695.97,9.5
AAPL,DIAGONAL,BEARISH,TIME,2022-06-21,2022-07-06,15,7106.47,6554.01,-552.46,-7.6
CRWD,DIAGONAL,BEARISH,TIME,2022-06-22,2022-07-07,15,6148.63,5771.85,-376.79,-5.2
NOW,DIAGONAL,BEARISH,TIME,2022-06-22,2022-07-07,15,6138.88,5770.02,-368.86,-5.1
AAPL,DIAGONAL,BEARISH,TIME,2022-06-24,2022-07-11,17,3649.26,3263.22,-386.04,-5.3
MU,DIAGONAL,BEARISH,TIME,2022-06-27,2022-07-12,15,6940.64,6090.56,-850.09,-11.7
AAPL,DIAGONAL,BEARISH,TIME,2022-07-07,2022-07-22,15,3656.51,3106.93,-549.58,-7.5
MSFT,CREDIT_SPREAD,BULLISH,TIME,2022-07-11,2022-07-26,15,2581.8,1345.37,1236.44,17.0
NOW,CREDIT_SPREAD,BULLISH,TIME,2022-07-11,2022-07-26,15,3077.09,2235.81,841.28,11.5
NOW,CREDIT_SPREAD,BULLISH,TIME,2022-07-13,2022-07-28,15,3276.97,2752.36,524.61,7.2
GOOGL,CREDIT_SPREAD,BULLISH,TIME,2022-07-22,2022-08-08,17,2875.64,2273.59,602.05,8.3
AAPL,DIAGONAL,BULLISH,TIME,2022-07-26,2022-08-10,15,6618.61,7248.91,630.29,8.6
GDX,DIAGONAL,BEARISH,TIME,2022-07-27,2022-08-11,15,7187.27,6432.58,-754.68,-10.4
QCOM,CREDIT_SPREAD,BULLISH,TIME,2022-07-29,2022-08-15,17,2714.46,1824.19,890.27,12.2
MSTR,NAKED_LONG,BEARISH,TIME,2022-08-08,2022-08-15,7,6980.8,7279.01,298.21,4.1
AAPL,NAKED_LONG,BEARISH,TIME,2022-08-10,2022-08-15,5,6951.04,6976.29,25.26,0.3
MU,NAKED_LONG,BEARISH,TIME,2022-08-11,2022-08-16,5,5859.88,5919.27,59.39,0.8
MSTR,NAKED_LONG,BULLISH,TIME,2022-08-16,2022-08-22,6,7103.0,5946.93,-1156.08,-15.9
NVDA,DIAGONAL,BULLISH,TIME,2022-08-08,2022-08-23,15,7135.07,6916.43,-218.64,-3.0
AAPL,NAKED_LONG,BULLISH,TIME,2022-08-23,2022-08-29,6,7209.12,6945.83,-263.3,-3.6
GDX,NAKED_LONG,BEARISH,TIME,2022-08-23,2022-08-29,6,6789.7,6737.34,-52.36,-0.7
NVDA,DIAGONAL,BEARISH,TIME,2022-08-15,2022-08-30,15,7044.33,5479.21,-1565.12,-21.5
MU,DIAGONAL,BULLISH,TIME,2022-08-16,2022-08-31,15,6123.7,5576.48,-547.21,-7.5
AMAT,CREDIT_SPREAD,BULLISH,TIME,2022-08-16,2022-08-31,15,2910.67,2102.57,808.1,11.1
AAPL,DIAGONAL,BULLISH,TIME,2022-08-29,2022-09-13,15,7105.25,6838.22,-267.03,-3.7
AAPL,DIAGONAL,BULLISH,TIME,2022-08-30,2022-09-14,15,7013.9,6922.58,-91.32,-1.3
WDAY,DIAGONAL,BEARISH,TIME,2022-08-31,2022-09-15,15,4329.35,3692.03,-637.32,-8.7
AMD,DIAGONAL,BULLISH,TIME,2022-09-01,2022-09-16,15,6357.75,6009.85,-347.9,-4.8
AMAT,DIAGONAL,BULLISH,TIME,2022-09-13,2022-09-28,15,6670.53,5667.2,-1003.34,-13.8
CRWD,DIAGONAL,BULLISH,TIME,2022-09-14,2022-09-29,15,5057.84,4268.98,-788.86,-10.8
CRWD,DIAGONAL,BULLISH,TIME,2022-09-15,2022-09-30,15,4932.96,4137.04,-795.92,-10.9
AAPL,DIAGONAL,BULLISH,TIME,2022-09-16,2022-10-03,17,6959.07,6624.24,-334.83,-4.6
TSLA,NAKED_LONG,BEARISH,TIME,2022-09-28,2022-10-03,5,7026.02,6969.04,-56.99,-0.8
QCOM,DIAGONAL,BULLISH,TIME,2022-09-29,2022-10-14,15,4953.57,4932.55,-21.03,-0.3
GDX,DIAGONAL,BEARISH,TIME,2022-09-30,2022-10-17,17,6991.5,6387.17,-604.33,-8.3
TSLA,DIAGONAL,BULLISH,TIME,2022-10-03,2022-10-18,15,6840.62,6278.31,-562.31,-7.7
VRT,DIAGONAL,BEARISH,TIME,2022-10-03,2022-10-18,15,6970.99,6608.7,-362.29,-5.0
CRM,NAKED_LONG,BEARISH,TIME,2022-10-19,2022-10-24,5,3657.23,3789.74,132.51,1.8
AMZN,DIAGONAL,BULLISH,TIME,2022-10-14,2022-10-31,17,5242.36,5327.7,85.34,1.2
AAPL,DIAGONAL,BEARISH,TIME,2022-10-18,2022-11-02,15,7019.66,7063.75,44.1,0.6
MU,DIAGONAL,BULLISH,TIME,2022-10-26,2022-11-10,15,6812.85,7550.4,737.55,10.1
AVGO,DIAGONAL,BEARISH,TIME,2022-10-26,2022-11-10,15,6878.5,7144.68,266.18,3.7
AMZN,CREDIT_SPREAD,BULLISH,TIME,2022-10-31,2022-11-15,15,2912.23,2567.99,344.24,4.7
VRT,NAKED_LONG,BEARISH,TIME,2022-11-10,2022-11-15,5,6926.56,6121.74,-804.82,-11.0
AAPL,CREDIT_SPREAD,BULLISH,TIME,2022-11-02,2022-11-17,15,2670.64,2429.42,241.22,3.3
VRT,NAKED_LONG,BULLISH,TIME,2022-11-15,2022-11-21,6,7114.11,6317.63,-796.48,-10.9
HOOD,CREDIT_SPREAD,BULLISH,TIME,2022-11-10,2022-11-25,15,3804.42,3513.66,290.76,4.0
LABU,DIAGONAL,BULLISH,TIME,2022-11-15,2022-11-30,15,6372.89,5690.22,-682.67,-9.4
SHOP,NAKED_LONG,BEARISH,TIME,2022-11-25,2022-11-30,5,6624.67,7738.42,1113.74,15.3
NVDA,CREDIT_SPREAD,BULLISH,TIME,2022-11-17,2022-12-02,15,3291.5,3064.13,227.37,3.1
LABU,NAKED_LONG,BEARISH,TIME,2022-11-30,2022-12-05,5,6680.47,6690.05,9.58,0.1
NVDA,CREDIT_SPREAD,BULLISH,TIME,2022-11-21,2022-12-06,15,3313.25,2990.35,322.9,4.4
ZS,CREDIT_SPREAD,BULLISH,TIME,2022-11-30,2022-12-15,15,3344.56,2321.36,1023.2,14.0
GOOGL,CREDIT_SPREAD,BULLISH,TIME,2022-12-02,2022-12-19,17,2693.65,1482.83,1210.82,16.6
NVDA,CREDIT_SPREAD,BULLISH,TIME,2022-12-06,2022-12-21,15,3356.33,2539.13,817.2,11.2
GDX,DIAGONAL,BEARISH,TIME,2022-12-07,2022-12-22,15,6703.4,5896.88,-806.51,-11.1
NVDA,NAKED_LONG,BULLISH,TIME,2022-12-19,2022-12-27,8,6974.67,6389.99,-584.68,-8.0
LABU,NAKED_LONG,BEARISH,TIME,2022-12-21,2022-12-27,6,5748.92,5093.06,-655.86,-9.0
